Spotify ID;Artist IDs;Track Name;Album Name;Artist Name;Release Date;Duration (ms);Popularity;Date;Genres;Danceability;Energy;Key;Loudness;Mode;Speechiness;Acousticness;Instrumentalness;Liveness;Valence;Tempo;Time Signature
0SJpj1vV7z7dF3RIlGQnl5;7Gx2wDVHyW5HJh7dc2t5h7,6T5EThaaQrfKqzdQ4eRuHf;Marina;Marina;Lil Zey,Metth;2019-12-20;185573;0;2020;turkce kadin rap,turkish hip hop,turkish trap,turkish alt pop;847;708;9;-5.4;0;0.0564;52;0;0.23;652;145.027;4
1sqp9pn6vpNNlgzOL6O0sc;1b37T5A3Sm85ueNhe6g9Mx;Madison Ivy;Madison Ivy;Odin;2020-05-30;122270;0;2020;;626;714;0;-5.907;0;0.0816;693;0.0000533;89;304;139.861;3
1XBblEevqJWouEdUp0XUg0;2y1VzMKAa5nmfXKtJL9jnj,6LnJKrtFnTEGdbWQ2riWCL,3xhksfxjNLUAyxUdijvk4x;Cümle Alem;Made In Turkey;Murda,Ezhel,Kalibwoy;2020-08-28;156601;50;2020;basshall,turkish hip hop,turkish trap,dutch rap pop;0.8;0.79;9;-6.406;1;289;234;0;361;741;161.809;4
7CZyCXKG6d5ALeq41sLzbw;246dkjvS1zLTtiykXe5h60,6ZLTlhejhndI4Rh53vYhrY,0Y5tJX1MQlPlqiwlOH1tJY;Take What You Want (feat. Ozzy Osbourne & Travis Scott);Hollywood's Bleeding;Post Malone,Ozzy Osbourne,Travis Scott;2019-09-06;229573;78;2020;dfw rap,melodic rap,pop,rap,album rock,alternative metal,birmingham metal,classic rock,glam metal,hard rock,metal,rock,hip hop,slap house;499;0.8;1;-2.665;0;0.0502;0.0906;0;147;272;139.919;4
59UNq91dQoIVnUE4LSltwi;13gqXJa3Mpcd3yHtcqXE3P;Intentions;Intentions;Batdora;2020-06-21;188683;0;2020;;706;422;7;-10.208;0;119;596;0.0101;113;227;109.993;4
4XWOqCTVyRXiysFiDOUs6u;3XjAYzwW3zGIi0OetnEIvU;Reenkarne;Reenkarne;Stabil;2018-12-12;331281;0;2020;turkish hip hop;696;578;10;-8.321;0;394;428;0;0.0928;308;90.152;4
51EC3I1nQXpec4gDk0mQyP;0Y5tJX1MQlPlqiwlOH1tJY,4dYQmk5ma04mZ1KJ9KkAQK;90210 (feat. Kacy Hill);Rodeo;Travis Scott,Kacy Hill;2015-09-04;339066;84;2020;hip hop,rap,slap house,la pop,modern alternative pop;402;526;9;-6.741;0;0.0904;113;0.00000833;105;312;81.404;4
3XCgVhWfwWYo1vxKYaeFOe;2VYQTNDsvvKN9wmU5W7xpj;Deep Six;The Pale Emperor;Marilyn Manson;2015-01-19;302904;48;2020;alternative metal,hard rock,industrial,industrial metal,industrial rock,nu metal,post-grunge,rock;589;942;9;-4.058;0;109;0.0016;0.00000432;218;301;133.034;4
5vkCwVRkg43T7r7Al2nvYh;5pVRwX5ZQR7hfJ18w8ZYkl;Alpträume;808;Ufo361;2018-04-13;228384;0;2020;german cloud rap,german hip hop;547;421;0;-9.44;1;326;489;121;102;177;79;4
4vjCw6qRxcKavvpTXpHuKH;1ptBI7xKk38agbcEThoubT;Demokrasi - Canlı Akustik;Sakin;Murder King;2019-12-06;217588;18;2020;turkish metal;477;691;0;-10.099;1;0.0774;429;0;109;136;170.043;4
04kJBtbRLM5eZff4OJDLZx;6LnJKrtFnTEGdbWQ2riWCL;Allah'ından Bul;Allah'ından Bul;Ezhel;2020-10-09;181074;61;2020;turkish hip hop,turkish trap;893;0.49;5;-6.563;0;0.0589;197;0.000387;102;517;108.032;4
7sWRlDoTDX8geTR8zzr2vt;246dkjvS1zLTtiykXe5h60;Hollywood's Bleeding;Hollywood's Bleeding;Post Malone;2019-09-06;156266;79;2020;dfw rap,melodic rap,pop,rap;405;646;4;-3.206;0;0.0476;331;0;103;0.17;130.218;4
33gwZOGJWEZ7dRWPqPxBEZ;0c173mlxpT3dSFRgMO8XPh,246dkjvS1zLTtiykXe5h60;Wolves (feat. Post Malone);Detroit 2;Big Sean,Post Malone;2020-09-04;199758;73;2020;detroit hip hop,hip hop,pop rap,r&b,rap,trap,dfw rap,melodic rap,pop;724;675;2;-5.267;1;0.0867;0.0978;0.00000941;351;325;160.048;4
4ak7xjvBeBOcJGWFDX9w5n;7jVv8c5Fj3E9VhNjxT4snq,4kYSro6naA4h99UJvo89HB;Rodeo;7 EP;Lil Nas X,Cardi B;2019-06-21;158706;66;2020;lgbtq+ hip hop,pop,rap;706;679;9;-5.614;1;0.0324;139;0.0000698;465;657;140.081;4
4wEW6iWci3V7REhk3fgdjo;5pVRwX5ZQR7hfJ18w8ZYkl,6LnJKrtFnTEGdbWQ2riWCL;Zombie;Lights Out;Ufo361,Ezhel;2019-11-15;203986;46;2020;german cloud rap,german hip hop,turkish hip hop,turkish trap;712;561;7;-8.307;1;332;102;0.00000967;0.1;137;159.95;4
2eIhmj1inaH2P4SYpgYZ78;5LUxu287CsPM7jy3yS3l86;Aynı Sokaklarda;Aynı Sokaklarda;Şanışer;2020-03-13;172500;0;2020;turkish hip hop;684;528;11;-7.25;0;102;181;0;215;391;111.86;4
23SlyxzUtQtExgEButcOtR;70BYFdaZbEKbeauJ670ysI;Save Me;Us and Them (Deluxe Edition);Shinedown;2005-10-04;213933;60;2020;alternative metal,nu metal,post-grunge;524;816;11;-3.49;0;0.0308;0.00044;0;0.0777;252;116.026;4
15mKQfZJ3dBnjRDDmFL8c0;2y1VzMKAa5nmfXKtJL9jnj,5eir5zFJpES4j7gsymbVyl;Rüya;DOĞA;Murda,Ronnie Flex;2020-02-14;208733;38;2020;basshall,turkish hip hop,turkish trap,dutch hip hop,dutch rap pop;553;601;5;-7.04;0;421;0.0134;0.00000182;125;528;183.873;4
4nnQdkAQpeUEUFSNV4wKlX;5fO16dsHVrojWL2mPzcdpq;Hiçbir Zaman Korkmadım;Hiçbir Zaman Korkmadım;KÖK$VL;2020-04-03;204939;0;2020;turkce trap metal,turkish hip hop,turkish trap;703;675;11;-6.846;1;154;152;0.00000301;103;488;163.958;4
1b6UtIYb6JXgrCgOhPtu2R;37xM7I9e6MS4pyOWpzUqYo;Maazallah (YGA);SON;Lin Pesto;2019-08-02;175613;0;2020;turkish alternative rock;512;398;1;-15.168;1;0.0269;731;0.13;109;276;179.945;4
7fBv7CLKzipRk6EC6TWHOB;1Xyo4u8uXC1ZmMpatF05PJ;The Hills;Beauty Behind The Madness;The Weeknd;2015-08-28;242253;90;2020;canadian contemporary r&b,canadian pop,pop;585;564;0;-7.063;0;0.0515;0.0671;0;135;137;113.003;4
4ow1etGbQ8kfbAT3QPlmhN;5tlNJfV9UIpgnbWmvUEFu7,3CJKkU0XuElRT1z8rEtIYg,6LnJKrtFnTEGdbWQ2riWCL;Devam (feat. Luciano & Ezhel);Devam (feat. Luciano & Ezhel);Gentleman,Luciano,Ezhel;2020-09-18;164320;59;2020;cologne hip hop,german hip hop,german reggae,reggae fusion,german drill,turkish hip hop,turkish trap;768;511;1;-6.225;0;155;227;0;145;571;134.944;4
0eCJLePRPRol1wtTKR5C94;5fO16dsHVrojWL2mPzcdpq,7Gx2wDVHyW5HJh7dc2t5h7;Ötede Dur;Ötede Dur;KÖK$VL,Lil Zey;2019-09-20;173000;0;2020;turkce trap metal,turkish hip hop,turkish trap,turkce kadin rap;816;0.51;10;-8.435;0;0.0645;106;0.000496;102;0.56;134.977;4
4jVBIpuOiMj1crqd8LoCrJ;0Y5tJX1MQlPlqiwlOH1tJY,50co4Is1HCEo8bhOyUWKpn,0QJIPDAEDILuo8AIq3pMuU;FRANCHISE (feat. Young Thug & M.I.A.);FRANCHISE (feat. Young Thug & M.I.A.);Travis Scott,Young Thug,M.I.A.;2020-09-25;202794;74;2020;hip hop,rap,slap house,atl hip hop,atl trap,gangster rap,melodic rap,trap,escape room,indietronica,new rave;835;699;8;-5.405;0;277;0.00671;0;195;547;154.981;4
00um537SgZEX09n3ZYYCAf;2y1VzMKAa5nmfXKtJL9jnj,3drqpTL4sQOckmAfF9i1wg;Eșkiya;DOĞA;Murda,Summer Cem;2020-02-14;147160;32;2020;basshall,turkish hip hop,turkish trap,german hip hop;759;723;11;-4.943;0;272;0.00691;0;391;503;175.896;4
4ELVEpjgLvTsCSQUvqePQ1;2QDHxmDObOuv9MCeBYiFtq;Şampanya;Şampanya;Ceg;2019-07-19;253754;0;2020;turkish hip hop,turkish trap;874;625;5;-8.277;0;0.0657;418;0.000139;131;459;117.093;4
0H8OURJMJ5TKA67FwL3OO3;57anmI1X2hXWPrNagFdzZr;I Thought the Future Would Be Cooler;I Thought the Future Would Be Cooler;YACHT;2015-09-11;206840;0;2020;ai,alternative dance,chillwave,dance-punk,indietronica,neo-synthpop,new rave,shimmer pop;809;0.68;5;-6.232;0;0.0369;0.00815;0.00259;0.0899;931;109.981;4
0Cr8K78dLna9ZSuif0RyDP;5pVRwX5ZQR7hfJ18w8ZYkl,6LnJKrtFnTEGdbWQ2riWCL;Grind;Lights Out;Ufo361,Ezhel;2019-11-15;166077;48;2020;german cloud rap,german hip hop,turkish hip hop,turkish trap;602;476;3;-9.071;0;0.0682;0.0969;5;142;264;155.07;4
20MuVazoNMv6xjKPnRFOxG;0Y5tJX1MQlPlqiwlOH1tJY;WAKE UP;ASTROWORLD;Travis Scott;2018-08-03;231963;71;2020;hip hop,rap,slap house;741;645;11;-5.116;0;0.0963;192;0;163;488;149.07;4
2Kjro7rhGydjwMXPeWWKEw;2y1VzMKAa5nmfXKtJL9jnj;50M's;DOĞA;Murda;2020-02-14;150501;30;2020;basshall,turkish hip hop,turkish trap;778;636;8;-7.284;1;0.0741;0.00764;0.000035;203;284;92.079;4
07BSbfzLQ4t09hwD8PO7iT;7Gx2wDVHyW5HJh7dc2t5h7;Zor;Zor;Lil Zey;2020-10-02;180392;47;2020;turkce kadin rap,turkish hip hop,turkish trap;665;671;8;-5.685;0;117;0.32;0;153;488;153.023;4
2JWcIs25p03SYHWTez6pwc;2QDHxmDObOuv9MCeBYiFtq,2u4xMsh0M2B7R8Wb3pEWae;Yeşillendir;Yeşillendir;Ceg,Anıl Piyancı;2020-01-17;199196;47;2020;turkish hip hop,turkish trap,turkce drill;879;0.73;10;-4.551;0;247;212;0.00000104;115;877;154.989;4
2B5ergLR4uAkJDN5CCiyZX;6nyZShtfCdYdlpNgMsGKzA,5fO16dsHVrojWL2mPzcdpq;Spaceships;Spaceships;Myndless Grimes,KÖK$VL;2020-05-15;150000;0;2020;turkce trap metal,turkish hip hop,turkish trap;668;0.71;1;-5.701;1;0.11;0.00895;0.00000481;113;463;159.81;4
4LoVbJaEB3TIqsehlZwiSF;6jTpCdn1rLOY8OPiTlG7Yt,28Qbi9jTj2eej21P2mImZI;Yanyol;Yanyol, Vol. 1;Vio,Ceza;2020-02-14;153490;56;2020;turkish hip hop,turkish trap,azeri rap;823;789;8;-5.788;0;219;293;0;118;269;120.031;4
2q2uKIUC8wycTQt0183M40;23xJQJM7peht77DF6YNEoq;Pembe Mezarlık;Diğer Masallar;Model;2011-02-16;255346;0;2020;turkish rock;538;0.84;8;-6.384;0;61;225;0;129;718;140.024;4
4n4BflhWjCHIxrI4v7Xt9s;3TVXtAsR1Inumwj472S9r4;How Bout Now;Care Package;Drake;2019-08-02;235566;69;2020;canadian hip hop,canadian pop,hip hop,pop rap,rap;789;404;1;-8.364;1;0.23;205;0;219;472;122.062;4
5JnLNEthhtgfdnHA7ITbRO;13gqXJa3Mpcd3yHtcqXE3P;Dreams;Dreams;Batdora;2020-03-20;205077;0;2020;;428;468;7;-14.442;1;345;226;715;0.0846;169;131.75;5
0aWvBDSWI65Aa364rYFmNz;1iJrQKRh5aJnp6cG5lpITr,643VmvA9t1Td4REc5YWkW4;Mutfak;Mutfak;Khontkar,Young Bego;2017-01-17;193521;0;2020;turkish hip hop,turkish trap;662;842;6;-4.97;0;0.39;0.0516;0;126;581;142.309;4
3fsH9s00dbn9mSgUu7Yi9D;7jVv8c5Fj3E9VhNjxT4snq;Bring U Down;7 EP;Lil Nas X;2019-06-21;131706;52;2020;lgbtq+ hip hop;676;511;9;-6.83;0;0.0449;0.0759;0;113;482;120.05;4
7lAK3oHbfEnvUQWosrMMpR;0Y5tJX1MQlPlqiwlOH1tJY;YOSEMITE;ASTROWORLD;Travis Scott;2018-08-03;150043;78;2020;hip hop,rap,slap house;785;554;0;-6.571;1;0.0409;283;0.0000034;116;144;128.047;4
7iQYp6Fp3xFFatU20GZtLe;6q1sTU51oryTTcWTPTd0VC,0A5AyLcMXZRmLE7i2maS0R;Yeniden;Yeniden;BEGE,Nova Norda;2019-06-28;159865;24;2020;turkce drill,turkish hip hop,turkish trap,turkish alt pop,turkish rock;659;0.54;7;-4.362;1;39;107;0;176;346;130.048;4
39LN8w9jv8X3NXO9ZKRqmM;2NPl6xmez0ma3ssIrMz1DM,1iJrQKRh5aJnp6cG5lpITr;Nerdeydiniz;RedKeyGang la Familia;Bixi Blake,Khontkar;2017-07-18;222857;0;2020;turkish hip hop,turkish trap;746;789;1;-6.764;1;92;0.0433;0;0.0873;155;140.011;4
35RJhm1pEovTBwnNR0zWad;0QHgL1lAIqAw0HtD7YldmP,3TVXtAsR1Inumwj472S9r4;GREECE (feat. Drake);GREECE (feat. Drake);DJ Khaled,Drake;2020-07-16;218901;73;2020;hip hop,miami hip hop,pop rap,rap,canadian hip hop,canadian pop;695;343;5;-10.798;1;0.0432;0.0743;0.00000104;107;229;85.84;4
1tgWQk65uaKVLqyo62Qjxb;5Pd3tsRa9fj2Q3JPQ0tYEv,2kS0jWMkkFBL0mrl0VotD0;İyice Derine;Aranan Adam 2;Keişan,Ben Fero;2019-05-24;231000;41;2020;turkish hip hop,turkish trap,turkce drill;732;633;7;-8.064;0;0.0436;13;0.000131;129;116;138.003;4
2vpr05mfAW7EvVM15CUOnC;3XjAYzwW3zGIi0OetnEIvU;Serseri Bey;Serseri Bey;Stabil;2019-04-26;243391;56;2020;turkish hip hop;714;539;8;-10.145;1;0.26;712;0.00264;183;125;123.967;4
3AD2aBZKRlzUkVYzKiU9WS;7rEIUw67hRTgievwuKQGSj;Alışırım Gözlerimi Kapamaya;Şehr-i Hüzün;maNga;2009-11-09;354373;54;2020;turkish rock;613;766;5;-4.135;1;25;0.0453;0.00000157;101;525;92.018;4
7KOlJ92bu51cltsD9KU5I7;6oMuImdp5ZcFhWP0ESe6mG;T-Shirt;Culture;Migos;2017-04-07;242407;1;2020;atl hip hop,hip hop,pop rap,rap,trap;865;687;10;-3.744;0;217;242;0;158;486;139.023;4
2PuOL2TPoCxywuCdKQuNcN;2QU0UNvQvEZ2fuRUhkUNq4,0FUsrstJwmg4WVHQMTYuUA;Yan (feat. Şehinşah);İşin Mutfağı;Artz,Şehinşah;2017-05-15;144156;49;2020;turkish hip hop,turkish trap;755;857;1;-6.97;1;141;0.0565;0;0.0659;885;99.979;4
6PH548X1PtBybwprYrPw72;1wiLnXZPHOvNhsltvC1wC0;Flvcko;Millennium;Kvvn;2020-05-08;158644;0;2020;;755;0.77;10;-9.817;0;348;404;0;0.0822;427;170.001;4
19o3yH5Mc7vJs34SKC5adF;1iJrQKRh5aJnp6cG5lpITr,643VmvA9t1Td4REc5YWkW4;Kayıp Oğlan;RedKeyImmortalGang;Khontkar,Young Bego;2020-07-24;156727;0;2020;turkish hip hop,turkish trap;758;674;2;-6.207;1;0.0737;0.0942;0.000012;0.3;392;164.998;4
2kL9OssrgAGRNHLlJhLVxc;2y1VzMKAa5nmfXKtJL9jnj;Nereye Kadar;DOĞA;Murda;2020-02-14;194525;38;2020;basshall,turkish hip hop,turkish trap;774;633;1;-5.246;1;366;0.0038;0.000102;0.0876;667;120.651;5
